445	2558	Caofiori	Colombia	2021	Colombia	Arauca	70.0	4.0	B,S,C,L	spice, oats, nutty, fatty	3.25	data from Kaggle
446	2558	Caofiori	Colombia	2021	Colombia	Tumaco	70.0	4.0	B,S,C,L	spice, honey, fatty	3.25	data from Kaggle
447	2558	Caofiori	Colombia	2021	Colombia	Choco	70.0	4.0	B,S,C,L	single note of cocoa, fatty	3.5	data from Kaggle
448	2558	Caofiori	Colombia	2021	Colombia	Meta	70.0	4.0	B,S,C,L	cocoa base, fruit, creamy	3.75	data from Kaggle
449	237	Caoni (Tulicorp)	Ecuador	2008	Ecuador	Esmeraldas	77.0	4.0	B,S,C,L	grainy, intense, bitter	2.0	data from Kaggle
450	237	Caoni (Tulicorp)	Ecuador	2008	Ecuador	Manabi	77.0	4.0	B,S,C,L	perfume, chemical off note	2.5	data from Kaggle
451	245	Caoni (Tulicorp)	Ecuador	2008	Ecuador	Los Rios	77.0	4.0	B,S,C,L	crumbly, cinamon	2.75	data from Kaggle
452	266	Caoni (Tulicorp)	Ecuador	2008	Ecuador	Manabi	55.0	4.0	B,S,C,L	sweet, floral, yogurt	3.0	data from Kaggle
453	269	Caoni (Tulicorp)	Ecuador	2008	Ecuador	Los Rios	55.0	4.0	B,S,C,L	sticky, sweet, grassy	3.25	data from Kaggle
454	269	Caoni (Tulicorp)	Ecuador	2008	Ecuador	Esmeraldas	55.0	4.0	B,S,C,L	sandy, sweet, spicy	3.5	data from Kaggle
455	1263	Captain Pembleton	New Zealand	2014	Papua New Guinea	Saidor Estate, Madang P.	70.0	3.0	B,S,C	mild smoke, melon	3.5	data from Kaggle
456	1263	Captain Pembleton	New Zealand	2014	Papua New Guinea	Kulili Estate	70.0	3.0	B,S,C	tart, malt, mild smoke	3.75	data from Kaggle
457	2626	CAR Artisan	U.S.A.	2021	Nicaragua	La Colonia, batch 5	70.0	3.0	B,S,C	burnt blueberry, off	3.0	data from Kaggle
458	2626	CAR Artisan	U.S.A.	2021	Tanzania	Kokoa Kamili, batch 9	70.0	3.0	B,S,C	unusually tart, nutty	3.25	data from Kaggle
459	2630	CAR Artisan	U.S.A.	2021	Peru	Ucayali, batch 12	70.0	3.0	B,S,C	intense, cooked black licorice	3.25	data from Kaggle
460	2630	CAR Artisan	U.S.A.	2021	Mexico	Soconusco, batch 2	70.0	3.0	B,S,C	strong tobacco, grassy	3.25	data from Kaggle
461	845	Caribeans	Costa Rica	2012	Costa Rica	Costa Rica	80.0	2.0	B,S	fatty, fruit, muted	2.75	data from Kaggle
462	841	Caribeans	Costa Rica	2012	Costa Rica	Costa Rica	72.0	2.0	B,S	fatty, woody, coffee	3.0	data from Kaggle
463	1586	Caribeans	Costa Rica	2015	Costa Rica	Talamanca, Raul-Kekoldo community	72.0	2.0	B,S	floral, earthy, acidic	3.25	data from Kaggle
464	1582	Caribeans	Costa Rica	2015	Guatemala	Antigua, Special Reserve	72.0	3.0	B,S,C	woody, spicy, tobacco	3.5	data from Kaggle
465	1586	Caribeans	Costa Rica	2015	Costa Rica	Anselmo Paraiso Estate	72.0	2.0	B,S	acidic, astringent, spicy	3.5	data from Kaggle
466	1884	Carlotta Chocolat	Colombia	2016	Colombia	Arauca	65.0	3.0	B,S,C	sweet, marshmallow	3.0	data from Kaggle
467	1888	Carlotta Chocolat	Colombia	2016	Colombia	Tumaco	65.0	3.0	B,S,C	nutty, grain, late choco	3.25	data from Kaggle
468	1888	Carlotta Chocolat	Colombia	2016	Colombia	Cordoba	65.0	3.0	B,S,C	mild smoke, sweet edge	3.25	data from Kaggle
469	1888	Carlotta Chocolat	Colombia	2016	Colombia	Huila	65.0	3.0	B,S,C	overly sweet, mild spice	3.5	data from Kaggle
470	1888	Carlotta Chocolat	Colombia	2016	Colombia	Cesar, CCN51	65.0	3.0	B,S,C	sweet, grassy, nutty	3.5	data from Kaggle
471	2154	Casa	U.S.A.	2018	Blend	Ecuador, Vietnam	75.0	2.0	B,S	off notes, vanilla	2.0	data from Kaggle
472	2394	Casa Lasevicius	Brazil	2019	Brazil	Fazenda Camboa, Bahia, 2018	71.0	2.0	B,S	sandy, intense, sweet, rich	3.0	data from Kaggle
473	2402	Casa Lasevicius	Brazil	2019	Brazil	Amazon Forest, 2018	65.0	2.0	B,S	molasses, rich, vegetal	3.25	data from Kaggle
474	1105	Castronovo	U.S.A.	2013	Peru	San Martin, batch 155	70.0	3.0	B,S,C	sandy, fruity, acidic, metallic	2.5	data from Kaggle
475	1153	Castronovo	U.S.A.	2013	Peru	Tumbes, batch 176	70.0	3.0	B,S,C	molasses, cocoa	2.75	data from Kaggle
476	1101	Castronovo	U.S.A.	2013	Bolivia	Bolivia, batch 166	70.0	3.0	B,S,C	sandy, tobacco, molasses	3.0	data from Kaggle
477	1153	Castronovo	U.S.A.	2013	Venezuela	Guaniamo, batch 173	72.0	3.0	B,S,C	mild metallic and spice	3.0	data from Kaggle
478	1105	Castronovo	U.S.A.	2013	Venezuela	Guaniamo, Amazonas, batch 159	70.0	3.0	B,S,C	sandy, nutty, cocoa	3.25	data from Kaggle
479	1109	Castronovo	U.S.A.	2013	Nicaragua	Nicaragua, batch 164	72.0	3.0	B,S,C	sandy, molasses, spice	3.25	data from Kaggle
480	1101	Castronovo	U.S.A.	2013	Dominican Republic	Conacado, batch 161	73.0	2.0	B,S	sandy, mild intensity, fruit	3.5	data from Kaggle
481	1407	Castronovo	U.S.A.	2014	Dominican Republic	Elvesia P.	70.0	3.0	B,S,C	soapy, earthy	2.75	data from Kaggle
482	1347	Castronovo	U.S.A.	2014	Colombia	Sierra Nevada, batch 1	72.0	3.0	B,S,C	caramel, molasses, fruit	3.5	data from Kaggle
483	1371	Castronovo	U.S.A.	2014	Colombia	Arauca, batch 280	76.0	3.0	B,S,C	caramel, sweet, delicate	3.5	data from Kaggle
484	1570	Castronovo	U.S.A.	2015	Honduras	the lost city, gracias a dias, batch 362	72.0	3.0	B,S,C	roasty, black pepper, nutty	3.5	data from Kaggle
485	1574	Castronovo	U.S.A.	2015	Venezuela	Piaroa, Amazonas, Batch 350	72.0	3.0	B,S,C	nutty, floral, roasty	3.5	data from Kaggle
486	1570	Castronovo	U.S.A.	2015	Dominican Republic	Duarte, Batch 360	70.0	3.0	B,S,C	med roast, grassy, dried fruit	3.75	data from Kaggle
487	1724	Castronovo	U.S.A.	2016	Belize	Maya Mtn, Batch 454, Heirloom	72.0	3.0	B,S,C	bright fruit, molasses, nutty	4.0	data from Kaggle
488	1956	Castronovo	U.S.A.	2017	Venezuela	Patanemo, batch 539	70.0	2.0	B,S	nutty, roasty, caramel	3.25	data from Kaggle
489	2354	Castronovo	U.S.A.	2019	Puerto Rico	Puerto Rico	70.0	3.0	B,S,C	smooth, mellow, floral	3.5	data from Kaggle
490	2314	Castronovo	U.S.A.	2019	Mexico	Xoconusco, criollo, batch 834	70.0	3.0	B,S,C	smooth, caramel, dried fruit	3.75	data from Kaggle
491	2554	Castronovo	U.S.A.	2021	Peru	Valle de Los Rios, batch 990	70.0	3.0	B,S,C	complex, strawberry, floral	4.0	data from Kaggle
492	2688	Castronovo	U.S.A.	2021	Venezuela	Chuao, batch 1089	72.0	3.0	B,S,C	mild strawberry, cocoa, acidic	4.0	data from Kaggle
493	1247	Cello	U.S.A.	2014	Ecuador	Ecuador	70.0	3.0	B,S,C	burnt rubber, leather	2.5	data from Kaggle
494	1247	Cello	U.S.A.	2014	Peru	Peru	70.0	3.0	B,S,C	mild fruit, off notes	2.75	data from Kaggle
495	1251	Cello	U.S.A.	2014	Venezuela	Venezuela	70.0	3.0	B,S,C	nutty, roasty, smokey	2.75	data from Kaggle
496	1251	Cello	U.S.A.	2014	Bolivia	Bolivia	70.0	3.0	B,S,C	creamy, woody, slight cherry	3.0	data from Kaggle
497	404	Cemoi	France	2009	Ecuador	Equateur	72.0	\N	\N	sticky, mild mint, bitter	2.75	data from Kaggle
498	1426	Chaleur B	Canada	2014	Uganda	Uganda	70.0	3.0	B,S,C	sandy, roasty, coffee	2.75	data from Kaggle
499	2672	Chaleur B	Canada	2021	Madagascar	Ambanja, Sambirano Valley	70.0	3.0	B,S,C	cherry, sour milk, brownie	3.0	data from Kaggle
500	2676	Chaleur B	Canada	2021	Belize	Maya Mountain	70.0	3.0	B,S,C	vanilla, sour, bubblegum	3.0	data from Kaggle
501	2676	Chaleur B	Canada	2021	Peru	Maranon, nano-lot #709, bar# 371	72.0	3.0	B,S,C	dominate grape, plastic off note	3.25	data from Kaggle
502	2028	Chapon	France	2017	Bolivia	Beni, Cru Sauvage	74.0	2.0	B,S	dark roast, rich cocoa	3.0	data from Kaggle
503	2238	Chapon	France	2018	Venezuela	San Esteban (Chloe, Maria, Patrice)	68.0	3.0	B,S,C	butter, roasty, cocoa, nutty	3.5	data from Kaggle
504	1900	Charm School	U.S.A.	2016	Belize	Maya Mtn	70.0	3.0	B,S,C	slightly metallic, woody, berry	3.25	data from Kaggle
505	252	Chchukululu (Tulicorp)	Ecuador	2008	Ecuador	Los Rios	75.0	3.0	B,S,C	dry, sandy, cocoa	3.0	data from Kaggle
506	486	Chchukululu (Tulicorp)	Ecuador	2010	Ecuador	Arriba	55.0	3.0	B,S,C	very sweet, very spicey	2.75	data from Kaggle
507	1235	Chequessett	U.S.A.	2014	Costa Rica	la Amistad	70.0	3.0	B,S,C	green, leafy	3.5	data from Kaggle
508	2202	Chequessett	U.S.A.	2018	Peru	Ucayali River	72.0	3.0	B,S,C	spicy, chocolatey, atypical	3.0	data from Kaggle
509	2422	Chequessett	U.S.A.	2019	Ecuador	Costa Esmeraldas	72.0	3.0	B,S,C	sl. chalky, floral, pure	3.5	data from Kaggle
510	2668	Chequessett	U.S.A.	2021	Colombia	Tumaco Narino	83.0	3.0	B,S,C	early fruit, earthy, alcohol	3.25	data from Kaggle
511	2668	Chequessett	U.S.A.	2021	Dominican Republic	Dominican Republic, "Provincetown Dark"	69.0	3.0	B,S,C	dried fruit, banana, sweet, vanilla	3.25	data from Kaggle
512	672	Chloe Chocolat	France	2011	Blend	Blend No. 1	70.0	\N	\N	cocoa, subtle peanut butter	3.5	data from Kaggle
513	1454	Chocablog	U.K.	2015	Ecuador	Ecuador	70.0	3.0	B,S,C	floral, earthy	3.25	data from Kaggle
514	1407	Choco Del Sol	Germany	2014	Belize	Maya Mountain w/ nibs	75.0	2.0	B,S	bland, mild choco & leather	3.0	data from Kaggle
515	1407	Choco Del Sol	Germany	2014	Belize	Maya Mountain	82.0	2.0	B,S	powdery, bland, mild choco	3.25	data from Kaggle
516	1696	Choco Dong	South Korea	2015	Vietnam	Mekong Delta, early 2014 Harvest	70.0	2.0	B,S	roasty, sour milk, off note	2.75	data from Kaggle
517	1696	Choco Dong	South Korea	2015	Malaysia	Tawau, Oct. 2015 Harvest	70.0	2.0	B,S	high roast, banana raspberry	3.5	data from Kaggle
518	2298	Chococard (Lapos)	Hungary	2019	Nicaragua	La Dalia	72.0	3.0	B,S,C	grassy, rubbery	2.5	data from Kaggle
519	2298	Chococard (Lapos)	Hungary	2019	Dominican Republic	Zorzal	71.0	3.0	B,S,C	chunky, spicy, rubbery	3.25	data from Kaggle
520	1482	Chocolarder	U.K.	2015	Peru	Peru, batch C7	65.0	2.0	B,S	flat, metallic, floral	2.5	data from Kaggle
521	1514	Chocolarder	U.K.	2015	Dominican Republic	Dominican Republic, batch 5	80.0	2.0	B,S	spicy, earthy off notes	2.5	data from Kaggle
522	1482	Chocolarder	U.K.	2015	Peru	Peru + nibs, batch C6	65.0	2.0	B,S	flat, floral, medicinal	2.75	data from Kaggle
523	2442	Chocolarder	U.K.	2019	Madagascar	Ottange Farm, Mava P., Ramena River, Sambirano	74.0	2.0	B,S	sugar dominates, molasses	3.0	data from Kaggle
524	647	Chocola'te	U.S.A.	2011	Madagascar	Madagascar	70.0	2.0	B,S	mild, fruity then nutty	3.75	data from Kaggle
525	647	Chocola'te	U.S.A.	2011	Venezuela	Venezuela	68.0	2.0	B,S	mild, earthy, grassy	3.75	data from Kaggle
526	1772	Chocolate Alchemist-Philly	U.S.A.	2016	Peru	Tumbes, "Zarumilla"	90.0	2.0	B,S*	sticky, bitter, molasses, tart	2.5	data from Kaggle
527	1772	Chocolate Alchemist-Philly	U.S.A.	2016	Blend	Philly Blend, 5 plantations	80.0	2.0	B,S*	sticky, coconut, sour, bitter	2.5	data from Kaggle
528	1760	Chocolate Con Amor	U.S.A.	2016	Bolivia	Wild Bolivian	70.0	2.0	B,S	gritty, molasses, earthy	2.5	data from Kaggle
529	1760	Chocolate Con Amor	U.S.A.	2016	Uganda	Uganda	70.0	2.0	B,S	roasty, cocoa, molasses	2.75	data from Kaggle
530	1768	Chocolate Con Amor	U.S.A.	2016	Nicaragua	Nicaragua	80.0	2.0	B,S	nutty, roasty, bitter	2.75	data from Kaggle
531	1764	Chocolate Con Amor	U.S.A.	2016	Dominican Republic	Dominican Republic	60.0	2.0	B,S	gritty, sweet, molasses	3.0	data from Kaggle
532	1764	Chocolate Con Amor	U.S.A.	2016	Dominican Republic	Dominican Republic	75.0	2.0	B,S	sandy, rich, roasty, earthy	3.0	data from Kaggle
533	1764	Chocolate Con Amor	U.S.A.	2016	Venezuela	Ocumare	80.0	2.0	B,S	gritty, nutty, caramel	3.0	data from Kaggle
534	1764	Chocolate Con Amor	U.S.A.	2016	Ecuador	Ecuador	70.0	2.0	B,S	molasses, tart, floral	3.25	data from Kaggle
535	1259	Chocolate Conspiracy	U.S.A.	2014	Peru	Peru	74.0	3.0	B,S*,C	unrefined, odd, vegetal	2.75	data from Kaggle
536	1530	Chocolate Makers	Amsterdam	2015	Dominican Republic	Tres Hombres	75.0	3.0	B,S,C	earthy, coffee, mild, tang	3.25	data from Kaggle
537	1530	Chocolate Makers	Amsterdam	2015	Congo	Congo, Gorilla bar	68.0	3.0	B,S,C	bold, rich cocoa, coffee	3.5	data from Kaggle
538	1530	Chocolate Makers	Amsterdam	2015	Peru	Peru, Awagum bar	80.0	3.0	B,S,C	nuts, coffee, peanut butter	3.75	data from Kaggle
539	919	Chocolate Tree	Scotland	2012	Ecuador	Ecuador	82.0	3.0	B,S,C	sandy, fruity, burnt	2.5	data from Kaggle
540	919	Chocolate Tree	Scotland	2012	Peru	Peru	68.0	3.0	B,S,C	sandy, sweet, cocoa	2.75	data from Kaggle
541	919	Chocolate Tree	Scotland	2012	Madagascar	Madagascar	72.0	3.0	B,S,C	tart, bright fruit, sour coffee	3.25	data from Kaggle
542	1121	Chocolate Tree	Scotland	2013	Peru	Peru	70.0	2.0	B,S	intense orange, floral notes	3.75	data from Kaggle
543	1582	Chocolate Tree	Scotland	2015	Peru	Maranon	69.0	3.0	B,S,C	floral, orange, cocoa	3.75	data from Kaggle
544	1582	Chocolate Tree	Scotland	2015	Venezuela	Carenero Superior	80.0	2.0	B,S	mild bitter, fruit, spice	3.75	data from Kaggle
545	2700	Chocolate Tree	Scotland	2021	Venezuela	Chuao	70.0	3.0	B,S,C	nutty, mild dried fruit, sandy, off	2.75	data from Kaggle
546	2134	Chocolates by Josh (Box Chocolate)	U.S.A.	2018	Dominican Republic	Zorzal	72.0	3.0	B,S,C	spicy, banana	3.25	data from Kaggle
547	2294	Chocolatoa	Belgium	2019	India	Idukki Hills, GoGround, batch 0089	70.0	3.0	B,S,C	nutty, honey, grassy	3.0	data from Kaggle
548	1219	Chocolats Privilege	Canada	2014	Mexico	Xoconusco	70.0	4.0	B,S,C,V	fatty, vanilla, mass market	2.5	data from Kaggle
549	2080	Chocolibrium	U.S.A.	2018	India	Anamalai, Tamil Nadu	63.0	3.0	B,S,C	sandy, tart, ham, sweet	2.5	data from Kaggle
550	2080	Chocolibrium	U.S.A.	2018	Guatemala	Monte Grande Plantation, Coatepeque	76.0	2.0	B,S	high astringent, fruit, roasty	2.75	data from Kaggle
551	2080	Chocolibrium	U.S.A.	2018	Peru	Ucayali	70.0	2.0	B,S	sandy, sweet	2.75	data from Kaggle
552	1454	ChocoReko	Japan	2015	Venezuela	Patanemo	77.0	\N	\N	coarse, vegetal, nibby	3.0	data from Kaggle
553	682	Chocosol	Canada	2011	Mexico	Chiapas, Lacandon Jungle, Oaxacom Mtn	65.0	\N	\N	rustic,sweet, brownie, banana	3.25	data from Kaggle
554	1832	Chocosol	Canada	2016	Mexico	Chiapas, Lacandon Jungle, Oaxacom Mtn	75.0	3.0	B,S,C	grainy, sweet, whole bean	3.25	data from Kaggle
555	2594	Chocotenango	U.S.A.	2021	Guatemala	Chivite, Cahabon River	70.0	2.0	B,S	melon, mild spice, cocoa	3.25	data from Kaggle
556	2598	Chocotenango	U.S.A.	2021	Dominican Republic	Duarte	73.0	2.0	B,S	hazelnut, bold, strong roast	3.25	data from Kaggle
557	2594	Chocotenango	U.S.A.	2021	Belize	Maya Mountain, Toledo	70.0	2.0	B,S	full flavor w/ dominant roast	3.5	data from Kaggle
558	117	Chocovic	Spain	2007	Ecuador	Bolivar, Guaranda	71.0	4.0	B,S,C,L	earthy, floral, mild bitter	2.5	data from Kaggle
559	117	Chocovic	Spain	2007	Grenada	Guyave	71.0	4.0	B,S,C,L	sweet, cardboard	2.5	data from Kaggle
560	117	Chocovic	Spain	2007	Blend	Maragda	70.0	4.0	B,S,C,L	sweet, marshmallow	3.0	data from Kaggle
561	209	Chocovic	Spain	2008	Venezuela	Ocumare	71.0	4.0	B,S,C,L	long lasting, cocoa base	3.5	data from Kaggle
562	439	Chocovic	Spain	2009	Blend	Kendari	60.0	4.0	B,S,C,L	chewy, fudge-like, perfume	3.25	data from Kaggle
563	439	Chocovic	Spain	2009	Blend	Tarakan	75.0	4.0	B,S,C,L	oily, grassy, minty	3.25	data from Kaggle
564	478	Chocovic	Spain	2010	Mexico	Xoconusco	71.0	4.0	B,S,C,L	earthy, sweet	3.25	data from Kaggle
565	478	Chocovic	Spain	2010	Madagascar	Sambirano	71.0	4.0	B,S,C,L	spicey, cocoa	3.5	data from Kaggle
566	1522	Chocovivo	U.S.A.	2015	Mexico	Tabasco	65.0	2.0	B,S	coarse, sweet, sour, leathery	2.5	data from Kaggle
567	1522	Chocovivo	U.S.A.	2015	Mexico	Tabasco	75.0	2.0	B,S	gritty, mild bitter, off notes	2.5	data from Kaggle
568	377	Choklat	Canada	2009	Venezuela	Ocumare	80.0	4.0	B,S,C,V	dry, ashey, medicinal	2.5	data from Kaggle
569	377	Choklat	Canada	2009	Mexico	Porcelana, Tabasco	70.0	4.0	B,S,C,V	fatty, cigarette butt, coffee	2.75	data from Kaggle
570	377	Choklat	Canada	2009	Brazil	Brazilian	70.0	4.0	B,S,C,V	oily, muted, fruity	3.0	data from Kaggle
571	377	Choklat	Canada	2009	Brazil	Brazilian	80.0	4.0	B,S,C,V	roasty, tart, slight burnt	3.0	data from Kaggle
572	377	Choklat	Canada	2009	Venezuela	Ocumare	70.0	4.0	B,S,C,V	slow, fatty, subdued, nutty	3.0	data from Kaggle
573	2534	Chokola	U.S.A.	2020	Guatemala	Verapaz, 2017 harvest, Batch 14	70.0	2.0	B,S	rich, raisiny, molasses	3.5	data from Kaggle
574	2514	Chokola	U.S.A.	2020	Venezuela	Chuao w/ nibs, 2017-2018 harvest, Batch 9	75.0	2.0	B,S	mild lemon, cocoa, crisp nibs	3.75	data from Kaggle
575	2534	Chokola	U.S.A.	2020	Belize	Maya Mountain, 2017 harvest, Batch 11	70.0	2.0	B,S	fruity, honey, cocoa, roasty	3.75	data from Kaggle
576	2514	Chokola	U.S.A.	2020	Madagascar	Bejofo, 2019 H., Batch 20	67.0	2.0	B,S	cherry, perfectly balanced roast	4.0	data from Kaggle
577	2638	Chokola	U.S.A.	2021	Tanzania	Kokoa Kamili, harvest 2018	75.0	2.0	B,S	roasty, cocoa, sandy, coffee AT	3.5	data from Kaggle
578	2638	Chokola	U.S.A.	2021	Bolivia	Wild Tranquilidad, harvest 2018, batch 9	75.0	2.0	B,S	hint of lemon, classic brownie	3.75	data from Kaggle
579	1149	Chokolat Elot (Girard)	Martinique	2013	Martinique	Guadeloupe	42.0	4.0	B,S,V,L	gritty, sweet, hot cocoa	2.75	data from Kaggle
580	2250	Christophe Toury	U.S.A.	2018	Peru	Ucayali, batch 1	70.0	2.0	B,S	sweet, sandy, spicy	2.75	data from Kaggle
581	2226	Christopher Elbow	U.S.A.	2018	Peru	Ucayali	75.0	3.0	B,S,C	bold, spice, hit of anise	3.75	data from Kaggle
582	2314	Christopher Elbow	U.S.A.	2019	Vietnam	Vietnam, Marou 2017 harvest	72.0	3.0	B,S,C	roasty, hammy, nutty	3.0	data from Kaggle
583	2310	Christopher Elbow	U.S.A.	2019	Costa Rica	Hacienda Azul, 2017 harvest	70.0	3.0	B,S,C	cocoa, woody, basic	3.25	data from Kaggle
584	2310	Christopher Elbow	U.S.A.	2019	Ecuador	Camino Verde, 2017 harvest	73.0	3.0	B,S,C	rich cocoa, floral, acidic	3.5	data from Kaggle
585	2310	Christopher Elbow	U.S.A.	2019	Tanzania	Kokoa Kamili, 2017 harvest	72.0	3.0	B,S,C	basic cocoa,mild fruit, sweet	3.5	data from Kaggle
586	2306	Christopher Elbow	U.S.A.	2019	Dominican Republic	Oko Caribe	72.0	3.0	B,S,C	smooth, spicy, cocoa	3.75	data from Kaggle
587	2310	Christopher Elbow	U.S.A.	2019	Brazil	Fazenda Camboa, 2017 harvest	70.0	3.0	B,S,C	creamy, dried fruit, nutty	4.0	data from Kaggle
588	666	Christopher Morel (Felchlin)	Canada	2011	Peru	Maranon Canyon, Fortunato No. 4	68.0	\N	\N	oily, citrus, orange	3.75	data from Kaggle
589	445	Chuao Chocolatier	U.S.A.	2009	Venezuela	Choroni	61.0	5.0	B,S,C,V,L	sweet, peanut butter	3.0	data from Kaggle
590	486	Chuao Chocolatier (Pralus)	U.S.A.	2010	Venezuela	Chuao	77.0	3.0	B,S,C	red berry, bitter, roasty, sour	2.75	data from Kaggle
591	252	Claudio Corallo	Sao Tome	2008	Blend	Principe, Sao Tome & Principe	100.0	\N	\N	chalky, musty, very bitter	1.0	data from Kaggle
592	209	Claudio Corallo	Sao Tome	2008	Blend	Terreiro Velho P. w/ sugar crystals	80.0	3.0	B,S,C	bitter, light lime, sour	3.0	data from Kaggle
593	227	Claudio Corallo	Sao Tome	2008	Blend	Terreiro Velho P., Sao Tome & Principe	75.0	3.0	B,S,C	dry, sandy, cocoa, coffee	3.75	data from Kaggle
709	1550	Dark Forest	U.S.A.	2015	Venezuela	Ocumare	70.0	3.0	B,S,C	roasty, nutty, sweet	3.25	data from Kaggle
594	470	Claudio Corallo	Sao Tome	2010	Blend	Terreiro Velho P., Sao Tome & Principe	73.5	2.0	B,S	short,mild cocoa, mild fruit	3.75	data from Kaggle
595	2630	Cleveland Chocolate Company	U.S.A.	2021	Dominican Republic	Oko Caribe	70.0	3.0	B,S,C	spice, earthy, honey, sour	3.5	data from Kaggle
596	2630	Cleveland Chocolate Company	U.S.A.	2021	Haiti	Pisa	79.0	3.0	B,S,C	blueberry, sweet edge, pure	3.5	data from Kaggle
597	1486	Cloudforest	U.S.A.	2015	Ecuador	Camino Verde P., Balao, Guayas, 2014, batch 1	73.0	2.0	B,S	creamy, floral, bourbon	3.5	data from Kaggle
598	2474	Coco	Canada	2020	Peru	Ucayali	70.0	3.0	B,S,C	balanced, anise, creamy	3.5	data from Kaggle
599	2402	Cocoa Carib	St. Lucia	2019	St. Lucia	St. Lucia	70.0	4.0	B,S,C,V	raw, dirty, metallic, dry	2.25	data from Kaggle
600	2606	Cocoa Forge	U.S.A.	2021	Peru	Maranon, batch 244PEmaD	68.0	3.0	B,S,C	molasses, dried fruit, tart, off	3.0	data from Kaggle
601	2606	Cocoa Forge	U.S.A.	2021	Madagascar	Sambirano, batch 236MAsaD77	77.0	2.0	B,S	Rich cocoa, tart, papery	3.25	data from Kaggle
602	2606	Cocoa Forge	U.S.A.	2021	Colombia	Tumaco, batch 227COtm	70.0	3.0	B,S,C	sweet, cocoa, cardboard off	3.25	data from Kaggle
603	292	Compania de Chocolate (Salgado)	Argentina	2008	Venezuela	Carenero Superior	80.0	\N	\N	very sour, mildly bitter	2.75	data from Kaggle
604	296	Compania de Chocolate (Salgado)	Argentina	2008	Ecuador	Esmeraldas	88.0	\N	\N	slightly burnt, mildly bitter	2.75	data from Kaggle
605	292	Compania de Chocolate (Salgado)	Argentina	2008	Bolivia	Moxos	72.0	\N	\N	dry, coffee, sour	3.25	data from Kaggle
606	292	Compania de Chocolate (Salgado)	Argentina	2008	Venezuela	Ocumare	70.0	\N	\N	minty, nutty, nutmeg	3.75	data from Kaggle
607	579	Compania de Chocolate (Salgado)	Argentina	2010	Venezuela	Sur del Lago	70.0	\N	\N	cocoa then roasted nut	3.25	data from Kaggle
608	1630	Condor	U.S.A.	2015	Ecuador	Camino Verde	76.0	2.0	B,S	bold, roasty, sticky, brownie	3.5	data from Kaggle
609	1916	Confluence	U.S.A.	2016	Vietnam	Tien Giang, 2015, batch 10-2-16	78.0	2.0	B,S	woody, nutty, off sour note	2.75	data from Kaggle
610	2688	Conjure	U.S.A.	2021	Philippines	Malah Na Bulong	70.0	3.0	B,S,C	cocoa, grass, off notes	2.5	data from Kaggle
611	2688	Conjure	U.S.A.	2021	Ivory Coast	Ivory Coast, Rainforest Alliance, batch 7	70.0	3.0	B,S,C	off, harsh, dirty, chemical	2.5	data from Kaggle
612	2684	Conjure	U.S.A.	2021	Peru	Ucayali	68.0	3.0	B,S,C	spicy, vanilla, sweet, cocoa	3.25	data from Kaggle
613	2688	Conjure	U.S.A.	2021	Tanzania	Kokoa Kamili	75.0	3.0	B,S,C	cocoa, mild fruit	3.5	data from Kaggle
614	196	Coppeneur	Germany	2007	Madagascar	Sambirano, Menava P.	72.0	3.0	B,S,C	creamy, woodsy, cocoa	3.0	data from Kaggle
615	220	Coppeneur	Germany	2008	Mexico	Porcelana, Tabasco, Mexico	72.0	3.0	B,S,C	intense, tangy, berry, sour	3.0	data from Kaggle
616	220	Coppeneur	Germany	2008	Venezuela	Porcelana, Venezuela	72.0	3.0	B,S,C	lemon, sour, slight metallic	3.0	data from Kaggle
617	341	Coppeneur	Germany	2009	Peru	Porcelana, Apotequil	72.0	3.0	B,S,C	creamy, buttery, non descript	3.0	data from Kaggle
618	445	Coppeneur	Germany	2009	Peru	Porcelana, Apotequil	62.0	3.0	B,S,C	woodsy, nutty	3.25	data from Kaggle
619	451	Coppeneur	Germany	2009	Venezuela	Chuao 100hr	70.0	3.0	B,S,C	slow, less intense berry, nutty	3.5	data from Kaggle
620	451	Coppeneur	Germany	2009	Venezuela	Chuao 70hr	70.0	3.0	B,S,C	dark berry, winey	3.75	data from Kaggle
621	558	Coppeneur	Germany	2010	Ecuador	Los Rios, H. Iara	72.0	3.0	B,S,C	harsh aroma, melon floral,off	2.5	data from Kaggle
622	478	Coppeneur	Germany	2010	Venezuela	Chuao	70.0	3.0	B,S,C	fruity, bland	3.0	data from Kaggle
623	558	Coppeneur	Germany	2010	Trinidad	Trinidad	72.0	3.0	B,S,C	dry, spicy, woody	3.0	data from Kaggle
624	470	Coppeneur	Germany	2010	Grenada	Grenada	72.0	3.0	B,S,C	coffee and cocoa	3.25	data from Kaggle
625	558	Coppeneur	Germany	2010	Jamaica	Jamaica	72.0	3.0	B,S,C	oily, fatty, rum	3.25	data from Kaggle
626	558	Coppeneur	Germany	2010	Venezuela	Ocumare 61	72.0	3.0	B,S,C	oily, coffee	3.25	data from Kaggle
627	817	Coppeneur	Germany	2012	Ecuador	Ecuador Puristique	100.0	\N	\N	high intensity bitter	1.5	data from Kaggle
628	813	Coppeneur	Germany	2012	Ghana	Ghana Puristique	85.0	3.0	B,S,C	silky, minty	3.5	data from Kaggle
